id	lastname	firstname	faculty	institute	institution_long
FIS_67907	Dreier	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Rostock / Greifswald Teilstandort Greifswald
FIS_64863	Memarzadeh	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnerhaltung,Parodontologie, Endodontologie; Präventive Zahnmedizin und Kinderzahnheilkunde
FIS_2151	Baguhl	Romy	MED	Institut für Hygiene und Umweltmedizin	Institut für Hygiene und Umweltmedizin
FIS_2102	Hauschild	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Klinik und Poliklinik für Mund-Kiefer-Gesichtschirurgie/Plastische Operationen
FIS_70667	Richter-Appelt	NN	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_62	Mentel	Renate	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_49793	Schwaneberg	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. Versorgungsepidemiologie und Community Health
FIS_19602	Geidel	Lars	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. Versorgungsepidemiologie und Community Health
FIS_64049	Stahl	Dana	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. Versorgungsepidemiologie und Community Health
FIS_70707	Hüfner	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnerhaltung,Parodontologie, Endodontologie; Präventive Zahnmedizin und Kinderzahnheilkunde
FIS_41121	Fricke	NN	MNF	Leibniz-Institut für Plasmaforschung und Technologie e.V. (INP)	Leibniz-Institut für Plasmaforschung und Technologie e.V. (INP)
FIS_45099	Eusemann	NN	MNF	Institut für Botanik und Landschaftsökologie	Institut für Botanik und Landschaftsökologie / AG Allgemeine und Spezielle Botanik
FIS_35210	Schnittler	Martin	MNF	Institut für Botanik und Landschaftsökologie	Institut für Botanik und Landschaftsökologie / AG Allgemeine und Spezielle Botanik
FIS_34401	Lorenz	Sebastian	MNF	Institut für Geographie und Geologie	Institut für Geographie und Geologie / AG Physische Geographie
FIS_36305	Blindow	Irmgard	MNF	Institut für Botanik und Landschaftsökologie	Institut für Botanik und Landschaftsökologie / Biologische Station Hiddensee
FIS_31962	Manthey	Michael	MNF	Institut für Botanik und Landschaftsökologie	Institut für Botanik und Landschaftsökologie / AG Landschaftsökologie und Ökosystemdynamik
FIS_48289	Buras	NN	MNF	Institut für Botanik und Landschaftsökologie	Institut für Botanik und Landschaftsökologie / AG Landschaftsökologie und Ökosystemdynamik
FIS_44964	Schröder	NN	MNF	Institut für Botanik und Landschaftsökologie	Institut für Botanik und Landschaftsökologie / AG Landschaftsökologie und Ökosystemdynamik
FIS_70939	Dagamac	NN	MNF	Institut für Botanik und Landschaftsökologie	Institut für Botanik und Landschaftsökologie / AG Allgemeine und Spezielle Botanik
FIS_64441	Muffler	NN	MNF	Institut für Botanik und Landschaftsökologie	Institut für Botanik und Landschaftsökologie
FIS_78094	Mourad	Mhd Said	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnerhaltung,Parodontologie, Endodontologie; Präventive Zahnmedizin und Kinderzahnheilkunde
FIS_63754	Würth	NN	MNF	Zoologisches Institut und Museum	Zoologisches Institut und Museum / AG Tierökologie
FIS_70991	Dahl	NN	MNF	Institut für Botanik und Landschaftsökologie	Institut für Botanik und Landschaftsökologie / AG Allgemeine und Spezielle Botanik
FIS_44960	Unterseher	NN	MNF	Institut für Botanik und Landschaftsökologie	Institut für Botanik und Landschaftsökologie / AG Allgemeine und Spezielle Botanik
FIS_71003	Perchtold	NN	MNF	Institut für Psychologie	Institut für Psychologie / AG Differentielle und Persönlichkeitspsychologie/Psychologische Diagnostik
FIS_71012	Meinhardt-Injac	NN	MNF	Institut für Psychologie	Institut für Psychologie / AG Differentielle und Persönlichkeitspsychologie/Psychologische Diagnostik
FIS_63502	Paditz	NN	MED	Klinik und Poliklinik für Frauenheilkunde und Geburtshilfe	Klinik und Poliklinik für Frauenheilkunde und Geburtshilfe
FIS_71018	Weiss	NN	MED	Klinik und Poliklinik für Urologie	Klinik und Poliklinik für Urologie
FIS_47475	Partecke	Maud	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_49777	Finkenzeller	NN	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_71097	Franks	NN	MED	Institut für Immunologie und Transfusionsmedizin	Institut für Immunologie und Transfusionsmedizin / Abt. Transfusionsmedizin
FIS_61720	Wenzel	NN	MNF	Institut für Psychologie	Institut für Psychologie / AG Differentielle und Persönlichkeitspsychologie/Psychologische Diagnostik
FIS_71116	Tischer	NN	MED	Institut für Immunologie und Transfusionsmedizin	Institut für Immunologie und Transfusionsmedizin / Abt. Medizinische Immunologie
FIS_67746	Thum	NN	RSF	Fachbereich Wirtschaftswissenschaften	Fachbereich Wirtschaftswissenschaften / LS für ABWL und Gesundheitsmanagement
FIS_52790	Dyrba	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock
FIS_52944	Prudlo	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock
FIS_71239	Zydatiss	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock
FIS_71205	Brueggen	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock
FIS_951	Teller	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin A
FIS_1358	Weiss	Stefan	MED	Interfakultäres Institut für Genetik und Funktionelle Genomforschung	Interfakultäres Institut für Genetik und Funktionelle Genomforschung / Abt. Funktionelle Genomforschung
FIS_60407	Sappa	NN	MED	Interfakultäres Institut für Genetik und Funktionelle Genomforschung	Interfakultäres Institut für Genetik und Funktionelle Genomforschung / Abt. Funktionelle Genomforschung
FIS_21983	Heinrich	NN	THEO	Theologische Fakultät	Theologische Fakultät / LS für Systematische Theologie
FIS_45458	Pires	Ricardo	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin B
FIS_58305	Müller-Debus	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_64943	Metelmann	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde
FIS_25694	Tobschall	Stefanie	MED	Institut für Community Medicine	Institut für Community Medicine / Abteilung für Präventionsforschung und Sozialmedizin
FIS_71369	Bruss	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abteilung für Präventionsforschung und Sozialmedizin
FIS_25702	Bandelin	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abteilung für Präventionsforschung und Sozialmedizin
FIS_71429	Lau	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock
FIS_52940	Kasper	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock
FIS_52957	Schuster	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock
FIS_54146	Siatkowski	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock
FIS_64320	Müller	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Klinische Pharmakologie
FIS_28700	Brück	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Klinische Pharmakologie
FIS_71455	Strohmeier	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Klinische Pharmakologie
FIS_2275	Hubeny	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Allgemeine Pharmakologie
FIS_31926	Engelmann	NN	MNF	Institut für Mikrobiologie	Institut für Mikrobiologie / Abteilung Mikrobielle Physiologie und Molekularbiologie
FIS_32467	Fuchs	NN	MNF	Institut für Mikrobiologie	Institut für Mikrobiologie / Abteilung Mikrobielle Physiologie und Molekularbiologie
FIS_34675	Bonn	NN	MNF	Institut für Mikrobiologie	Institut für Mikrobiologie / Abteilung Mikrobielle Physiologie und Molekularbiologie
FIS_71780	Hoth	NN	MED	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie
FIS_50361	Döring	Paula	MED	Institut für Pathologie	Institut für Pathologie
FIS_48391	Bauerfeind	NN	MED	Institut für Immunologie und Transfusionsmedizin	Institut für Immunologie und Transfusionsmedizin / Abt. Medizinische Immunologie
FIS_3160	Friebe	NN	MED	Institut für Immunologie und Transfusionsmedizin	Institut für Immunologie und Transfusionsmedizin / Abt. Medizinische Immunologie
FIS_71797	Schulz	NN	MED	Institut für Immunologie und Transfusionsmedizin	Institut für Immunologie und Transfusionsmedizin / Abt. Medizinische Immunologie
FIS_58304	Trübe	NN	MED	Institut für Immunologie und Transfusionsmedizin	Institut für Immunologie und Transfusionsmedizin / Abt. Medizinische Immunologie
FIS_71798	Hai	NN	MED	Institut für Immunologie und Transfusionsmedizin	Institut für Immunologie und Transfusionsmedizin / Abt. Medizinische Immunologie
FIS_1687	Henselin	Kristin	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. SHIP KEF
FIS_71800	Westphal	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. SHIP KEF
FIS_71821	Baum	NN	MED	Institut für Anatomie und Zellbiologie	Institut für Anatomie und Zellbiologie
FIS_71822	von	NN	MED	Institut für Anatomie und Zellbiologie	Institut für Anatomie und Zellbiologie
FIS_47246	Theophil	NN	MED	Klinik und Poliklinik für Augenheilkunde	Klinik und Poliklinik für Augenheilkunde
FIS_45166	Fischer	Christian	MNF	Institut für Biochemie	Institut für Biochemie / AG Bioanorganische Chemie
FIS_71447	Seidlein	Anna-Henrikje	MED	Institut für Ethik und Geschichte der Medizin	Institut für Ethik und Geschichte der Medizin
FIS_71890	Schaper	NN	MED	Institut für Physiologie	Institut für Physiologie
FIS_1148	Schlüter	NN	MED	Institut für Physiologie	Institut für Physiologie
FIS_71895	Schafer	NN	MED	Institut für Physiologie	Institut für Physiologie
FIS_48398	Turek	Anita	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnärztliche Prothetik, Alterszahnheilkunde und Medizinische Werkstoffkunde
FIS_71261	Doblhammer	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock
FIS_54134	Fink	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock
FIS_47673	Grafmans	NN	MED	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie
FIS_70071	Masuch	NN	MED	Institut für Klinische Chemie und Laboratoriumsmedizin	Institut für Klinische Chemie und Laboratoriumsmedizin
FIS_3445	Rantzsch	Andrea	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Kieferorthopädie
FIS_66063	Calvisi	NN	MED	Institut für Pathologie	Institut für Pathologie
FIS_67003	Rausch	NN	MED	Institut für Pathologie	Institut für Pathologie
FIS_71975	Voss	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_71966	T	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_32874	Last	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_63755	Zorn	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_63756	Oroz-Guinea	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_39373	Kadow	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_57458	Balke	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_59144	Sowa	NN	MNF	Institut für Biochemie	Institut für Biochemie
FIS_65328	Matzel	NN	MNF	Institut für Biochemie	Institut für Biochemie
FIS_72014	W	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_72015	J	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_58250	Gomez	NN	MNF	Interfakultäres Institut für Genetik und Funktionelle Genomforschung	Interfakultäres Institut für Genetik und Funktionelle Genomforschung / Abt. Molekulare Genetik und Infektionsbiologie - Infektionsbiologie
FIS_34991	Burchhardt	Gerhard	MNF	Interfakultäres Institut für Genetik und Funktionelle Genomforschung	Interfakultäres Institut für Genetik und Funktionelle Genomforschung / Abt. Molekulare Genetik und Infektionsbiologie - Infektionsbiologie
FIS_72029	S	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_76046	Beier	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_72048	Bordewick	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_52858	Genz	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_56750	Dawood	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_62351	Mksoud	Maria	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Klinik und Poliklinik für Mund-Kiefer-Gesichtschirurgie/Plastische Operationen
FIS_2017	Partyla	Tomasz Piotr	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_1084	Edinger	Hardy	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_56584	Kemnitz	Stefan	MNF	Institut für Physik	Institut für Physik / AG Computational Science
FIS_45221	Bandelow	Gunnar	MNF	Institut für Physik	Institut für Physik / AG Computational Science
FIS_65736	Kahnfeld	NN	MNF	Institut für Physik	Institut für Physik / AG Computational Science
FIS_74329	Matthias	NN	MNF	Institut für Physik	Institut für Physik / AG Computational Science
FIS_72125	Heumann	NN	MED	Institut für Physiologie	Institut für Physiologie
FIS_72127	Schütze	NN	MED	Institut für Physiologie	Institut für Physiologie
FIS_72128	Ramm	NN	MED	Institut für Physiologie	Institut für Physiologie
FIS_316	Wanka	Heike	MED	Institut für Physiologie	Institut für Physiologie
FIS_1468	Lutze	NN	MED	Institut für Physiologie	Institut für Physiologie
FIS_49508	Hildebrandt	NN	MED	Institut für Physiologie	Institut für Physiologie
FIS_67028	Beck	NN	MED	Institut für Physiologie	Institut für Physiologie
FIS_19198	Bäumgen	NN	MED	Institut für Physiologie	Institut für Physiologie
FIS_72131	Albers	NN	MED	Institut für Physiologie	Institut für Physiologie
FIS_1992	Sczodrok	NN	MED	Institut für Physiologie	Institut für Physiologie
FIS_72178	Kindermann	NN	MED	Zentrum für Radiologie	Zentrum für Radiologie / Institut für Diagnostische Radiologie und Neuroradiologie
FIS_72179	Hadlich	NN	MED	Zentrum für Radiologie	Zentrum für Radiologie / Institut für Diagnostische Radiologie und Neuroradiologie
FIS_62041	Kohlmann	NN	MED	Institut für Community Medicine	Institut für Community Medicine/ Abteilung für Methoden der Community Medicine
FIS_72230	Meiland	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Rostock / Greifswald Teilstandort Greifswald
FIS_78886	Thiel	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock
FIS_72236	Kasten	NN	MED	Zentrum für Radiologie	Zentrum für Radiologie / Institut für Diagnostische Radiologie und Neuroradiologie
FIS_72250	Glad	NN	MED	Zentrum für Radiologie	Zentrum für Radiologie / Institut für Diagnostische Radiologie und Neuroradiologie
FIS_59039	Otto	NN	MED	BDH-Klinik	BDH-Klinik
FIS_91656	Platz	Thomas	MED	BDH-Klinik	BDH-Klinik
FIS_63505	Horn	NN	MED	Zentrum für Radiologie	Zentrum für Radiologie / Institut für Diagnostische Radiologie und Neuroradiologie
FIS_49010	Di	NN	MED	Zentrum für Radiologie	Zentrum für Radiologie / Institut für Diagnostische Radiologie und Neuroradiologie
FIS_55471	Spitzer	NN	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_56358	Miertsch	NN	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_49100	Werlich	Ralf-Gunnar	PHIL	Historisches Institut	Historisches Institut / LS für Allgemeine Geschichte des Mittelalters und Historische Hilfswissenschaften
FIS_72400	Schwarzl	NN	MNF	Institut für Psychologie	Institut für Psychologie / AG Differentielle und Persönlichkeitspsychologie/Psychologische Diagnostik
FIS_72443	Seegler	NN	RSF	Fachbereich Wirtschaftswissenschaften	Fachbereich Wirtschaftswissenschaften / LS für ABWL und Gesundheitsmanagement
FIS_56675	Gürtler	NN	MED	Institut für Medizinische Biochemie und Molekularbiologie	Institut für Medizinische Biochemie und Molekularbiologie
FIS_1983	Fiene	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin A
